run_index,total_runs,timestamp,item_mem_seed,num_levels,vector_dimension,use_genetic_item_memory,binning_mode,output_mode,log_file,duration_sec
70,5220,2026-04-23T08:23:09.920016,10,6,5000,0,0,2,run_levels_006_dim_05000.txt,2.800
71,5220,2026-04-23T08:23:12.782368,10,6,5500,0,0,2,run_levels_006_dim_05500.txt,2.860
72,5220,2026-04-23T08:23:15.724655,10,6,6000,0,0,2,run_levels_006_dim_06000.txt,2.939
73,5220,2026-04-23T08:23:18.876854,10,6,6500,0,0,2,run_levels_006_dim_06500.txt,3.149
74,5220,2026-04-23T08:23:22.382052,10,6,7000,0,0,2,run_levels_006_dim_07000.txt,3.503
75,5220,2026-04-23T08:23:26.201203,10,6,7500,0,0,2,run_levels_006_dim_07500.txt,3.816
76,5220,2026-04-23T08:23:29.438857,10,6,8000,0,0,2,run_levels_006_dim_08000.txt,3.234
77,5220,2026-04-23T08:23:33.178328,10,6,8500,0,0,2,run_levels_006_dim_08500.txt,3.736
78,5220,2026-04-23T08:23:37.590345,10,6,9000,0,0,2,run_levels_006_dim_09000.txt,4.409
79,5220,2026-04-23T08:23:42.056249,10,6,9500,0,0,2,run_levels_006_dim_09500.txt,4.463
80,5220,2026-04-23T08:23:46.405838,10,6,10000,0,0,2,run_levels_006_dim_10000.txt,4.346
81,5220,2026-04-23T08:23:51.369971,10,6,11000,0,0,2,run_levels_006_dim_11000.txt,4.961
82,5220,2026-04-23T08:23:56.639269,10,6,12000,0,0,2,run_levels_006_dim_12000.txt,5.266
83,5220,2026-04-23T08:24:01.950685,10,6,13000,0,0,2,run_levels_006_dim_13000.txt,5.308
84,5220,2026-04-23T08:24:08.175657,10,6,14000,0,0,2,run_levels_006_dim_14000.txt,6.221
85,5220,2026-04-23T08:24:14.060756,10,6,15000,0,0,2,run_levels_006_dim_15000.txt,5.882
86,5220,2026-04-23T08:24:19.937183,10,6,16000,0,0,2,run_levels_006_dim_16000.txt,5.867
87,5220,2026-04-23T08:24:27.013470,10,6,17000,0,0,2,run_levels_006_dim_17000.txt,7.073
88,5220,2026-04-23T08:24:34.090048,10,6,18000,0,0,2,run_levels_006_dim_18000.txt,7.074
89,5220,2026-04-23T08:24:41.912066,10,6,19000,0,0,2,run_levels_006_dim_19000.txt,7.819
90,5220,2026-04-23T08:24:49.934451,10,6,20000,0,0,2,run_levels_006_dim_20000.txt,8.019
91,5220,2026-04-23T08:24:51.058874,10,7,201,0,0,2,run_levels_007_dim_00201.txt,1.122
92,5220,2026-04-23T08:24:52.110519,10,7,251,0,0,2,run_levels_007_dim_00251.txt,1.049
93,5220,2026-04-23T08:24:53.144698,10,7,301,0,0,2,run_levels_007_dim_00301.txt,1.031
94,5220,2026-04-23T08:24:54.173482,10,7,351,0,0,2,run_levels_007_dim_00351.txt,1.025
95,5220,2026-04-23T08:24:55.219654,10,7,401,0,0,2,run_levels_007_dim_00401.txt,1.043
96,5220,2026-04-23T08:24:56.316686,10,7,451,0,0,2,run_levels_007_dim_00451.txt,1.094
97,5220,2026-04-23T08:24:57.414513,10,7,501,0,0,2,run_levels_007_dim_00501.txt,1.094
98,5220,2026-04-23T08:24:58.531641,10,7,551,0,0,2,run_levels_007_dim_00551.txt,1.114
99,5220,2026-04-23T08:24:59.677301,10,7,601,0,0,2,run_levels_007_dim_00601.txt,1.142
100,5220,2026-04-23T08:25:00.849723,10,7,651,0,0,2,run_levels_007_dim_00651.txt,1.169
101,5220,2026-04-23T08:25:02.024072,10,7,701,0,0,2,run_levels_007_dim_00701.txt,1.171
102,5220,2026-04-23T08:25:03.258376,10,7,751,0,0,2,run_levels_007_dim_00751.txt,1.231
103,5220,2026-04-23T08:25:04.532320,10,7,801,0,0,2,run_levels_007_dim_00801.txt,1.271
104,5220,2026-04-23T08:25:05.864003,10,7,851,0,0,2,run_levels_007_dim_00851.txt,1.329
105,5220,2026-04-23T08:25:07.192590,10,7,901,0,0,2,run_levels_007_dim_00901.txt,1.325
106,5220,2026-04-23T08:25:08.461849,10,7,951,0,0,2,run_levels_007_dim_00951.txt,1.266
107,5220,2026-04-23T08:25:09.745365,10,7,1000,0,0,2,run_levels_007_dim_01000.txt,1.280
108,5220,2026-04-23T08:25:11.171849,10,7,1500,0,0,2,run_levels_007_dim_01500.txt,1.423
109,5220,2026-04-23T08:25:12.791895,10,7,2000,0,0,2,run_levels_007_dim_02000.txt,1.617
110,5220,2026-04-23T08:25:14.594781,10,7,2500,0,0,2,run_levels_007_dim_02500.txt,1.800
111,5220,2026-04-23T08:25:16.729784,10,7,3000,0,0,2,run_levels_007_dim_03000.txt,2.132
112,5220,2026-04-23T08:25:18.969336,10,7,3500,0,0,2,run_levels_007_dim_03500.txt,2.236
113,5220,2026-04-23T08:25:21.298556,10,7,4000,0,0,2,run_levels_007_dim_04000.txt,2.326
114,5220,2026-04-23T08:25:24.020608,10,7,4500,0,0,2,run_levels_007_dim_04500.txt,2.719
115,5220,2026-04-23T08:25:26.677706,10,7,5000,0,0,2,run_levels_007_dim_05000.txt,2.654
116,5220,2026-04-23T08:25:29.507610,10,7,5500,0,0,2,run_levels_007_dim_05500.txt,2.827
117,5220,2026-04-23T08:25:32.722129,10,7,6000,0,0,2,run_levels_007_dim_06000.txt,3.212
118,5220,2026-04-23T08:25:35.949683,10,7,6500,0,0,2,run_levels_007_dim_06500.txt,3.225
119,5220,2026-04-23T08:25:39.207694,10,7,7000,0,0,2,run_levels_007_dim_07000.txt,3.255
120,5220,2026-04-23T08:25:42.958821,10,7,7500,0,0,2,run_levels_007_dim_07500.txt,3.748
121,5220,2026-04-23T08:25:46.329658,10,7,8000,0,0,2,run_levels_007_dim_08000.txt,3.368
122,5220,2026-04-23T08:25:50.354330,10,7,8500,0,0,2,run_levels_007_dim_08500.txt,4.021
123,5220,2026-04-23T08:25:54.309091,10,7,9000,0,0,2,run_levels_007_dim_09000.txt,3.951
124,5220,2026-04-23T08:25:58.882336,10,7,9500,0,0,2,run_levels_007_dim_09500.txt,4.571
125,5220,2026-04-23T08:26:03.433827,10,7,10000,0,0,2,run_levels_007_dim_10000.txt,4.548
126,5220,2026-04-23T08:26:08.247887,10,7,11000,0,0,2,run_levels_007_dim_11000.txt,4.811
127,5220,2026-04-23T08:26:13.364313,10,7,12000,0,0,2,run_levels_007_dim_12000.txt,5.113
128,5220,2026-04-23T08:26:18.955898,10,7,13000,0,0,2,run_levels_007_dim_13000.txt,5.588
129,5220,2026-04-23T08:26:24.779733,10,7,14000,0,0,2,run_levels_007_dim_14000.txt,5.821
130,5220,2026-04-23T08:26:30.933224,10,7,15000,0,0,2,run_levels_007_dim_15000.txt,6.150
131,5220,2026-04-23T08:26:36.742665,10,7,16000,0,0,2,run_levels_007_dim_16000.txt,5.806
132,5220,2026-04-23T08:26:43.604007,10,7,17000,0,0,2,run_levels_007_dim_17000.txt,6.858
133,5220,2026-04-23T08:26:50.872387,10,7,18000,0,0,2,run_levels_007_dim_18000.txt,7.265
134,5220,2026-04-23T08:26:58.555780,10,7,19000,0,0,2,run_levels_007_dim_19000.txt,7.679
135,5220,2026-04-23T08:27:06.625757,10,7,20000,0,0,2,run_levels_007_dim_20000.txt,8.066
136,5220,2026-04-23T08:27:07.617617,10,8,201,0,0,2,run_levels_008_dim_00201.txt,0.989
137,5220,2026-04-23T08:27:08.657125,10,8,251,0,0,2,run_levels_008_dim_00251.txt,1.036
138,5220,2026-04-23T08:27:09.723550,10,8,301,0,0,2,run_levels_008_dim_00301.txt,1.063
139,5220,2026-04-23T08:27:10.824734,10,8,351,0,0,2,run_levels_008_dim_00351.txt,1.098
140,5220,2026-04-23T08:27:11.948852,10,8,401,0,0,2,run_levels_008_dim_00401.txt,1.121
141,5220,2026-04-23T08:27:13.051685,10,8,451,0,0,2,run_levels_008_dim_00451.txt,1.100
142,5220,2026-04-23T08:27:14.125409,10,8,501,0,0,2,run_levels_008_dim_00501.txt,1.070
143,5220,2026-04-23T08:27:15.207439,10,8,551,0,0,2,run_levels_008_dim_00551.txt,1.079
144,5220,2026-04-23T08:27:16.353336,10,8,601,0,0,2,run_levels_008_dim_00601.txt,1.142
145,5220,2026-04-23T08:27:17.534653,10,8,651,0,0,2,run_levels_008_dim_00651.txt,1.179
146,5220,2026-04-23T08:27:18.761710,10,8,701,0,0,2,run_levels_008_dim_00701.txt,1.224
147,5220,2026-04-23T08:27:20.025514,10,8,751,0,0,2,run_levels_008_dim_00751.txt,1.261
148,5220,2026-04-23T08:27:21.251279,10,8,801,0,0,2,run_levels_008_dim_00801.txt,1.223
149,5220,2026-04-23T08:27:22.518894,10,8,851,0,0,2,run_levels_008_dim_00851.txt,1.264
150,5220,2026-04-23T08:27:23.846456,10,8,901,0,0,2,run_levels_008_dim_00901.txt,1.324
151,5220,2026-04-23T08:27:25.177487,10,8,951,0,0,2,run_levels_008_dim_00951.txt,1.328
152,5220,2026-04-23T08:27:26.532505,10,8,1000,0,0,2,run_levels_008_dim_01000.txt,1.352
153,5220,2026-04-23T08:27:28.012462,10,8,1500,0,0,2,run_levels_008_dim_01500.txt,1.477
154,5220,2026-04-23T08:27:29.621257,10,8,2000,0,0,2,run_levels_008_dim_02000.txt,1.606
155,5220,2026-04-23T08:27:31.419674,10,8,2500,0,0,2,run_levels_008_dim_02500.txt,1.795
156,5220,2026-04-23T08:27:33.369257,10,8,3000,0,0,2,run_levels_008_dim_03000.txt,1.947
157,5220,2026-04-23T08:27:35.549643,10,8,3500,0,0,2,run_levels_008_dim_03500.txt,2.177
158,5220,2026-04-23T08:27:37.916750,10,8,4000,0,0,2,run_levels_008_dim_04000.txt,2.364
159,5220,2026-04-23T08:27:40.616619,10,8,4500,0,0,2,run_levels_008_dim_04500.txt,2.697
160,5220,2026-04-23T08:27:43.338748,10,8,5000,0,0,2,run_levels_008_dim_05000.txt,2.719
161,5220,2026-04-23T08:27:46.182143,10,8,5500,0,0,2,run_levels_008_dim_05500.txt,2.840
162,5220,2026-04-23T08:27:49.350993,10,8,6000,0,0,2,run_levels_008_dim_06000.txt,3.166
163,5220,2026-04-23T08:27:52.552339,10,8,6500,0,0,2,run_levels_008_dim_06500.txt,3.198
164,5220,2026-04-23T08:27:56.083285,10,8,7000,0,0,2,run_levels_008_dim_07000.txt,3.528
165,5220,2026-04-23T08:27:59.581229,10,8,7500,0,0,2,run_levels_008_dim_07500.txt,3.493
166,5220,2026-04-23T08:28:03.004942,10,8,8000,0,0,2,run_levels_008_dim_08000.txt,3.421
167,5220,2026-04-23T08:28:06.792556,10,8,8500,0,0,2,run_levels_008_dim_08500.txt,3.784
168,5220,2026-04-23T08:28:11.196907,10,8,9000,0,0,2,run_levels_008_dim_09000.txt,4.401
169,5220,2026-04-23T08:28:15.430294,10,8,9500,0,0,2,run_levels_008_dim_09500.txt,4.230
170,5220,2026-04-23T08:28:20.011835,10,8,10000,0,0,2,run_levels_008_dim_10000.txt,4.578
171,5220,2026-04-23T08:28:25.027251,10,8,11000,0,0,2,run_levels_008_dim_11000.txt,5.012
172,5220,2026-04-23T08:28:30.513523,10,8,12000,0,0,2,run_levels_008_dim_12000.txt,5.483
173,5220,2026-04-23T08:28:36.224928,10,8,13000,0,0,2,run_levels_008_dim_13000.txt,5.708
174,5220,2026-04-23T08:28:42.272138,10,8,14000,0,0,2,run_levels_008_dim_14000.txt,6.044
175,5220,2026-04-23T08:28:48.767898,10,8,15000,0,0,2,run_levels_008_dim_15000.txt,6.492
176,5220,2026-04-23T08:28:54.516401,10,8,16000,0,0,2,run_levels_008_dim_16000.txt,5.745
177,5220,2026-04-23T08:29:01.900655,10,8,17000,0,0,2,run_levels_008_dim_17000.txt,7.380
178,5220,2026-04-23T08:29:09.390397,10,8,18000,0,0,2,run_levels_008_dim_18000.txt,7.487
179,5220,2026-04-23T08:29:17.512222,10,8,19000,0,0,2,run_levels_008_dim_19000.txt,8.118
180,5220,2026-04-23T08:29:25.994026,10,8,20000,0,0,2,run_levels_008_dim_20000.txt,8.479
181,5220,2026-04-23T08:29:26.965637,10,9,201,0,0,2,run_levels_009_dim_00201.txt,0.968
182,5220,2026-04-23T08:29:27.950972,10,9,251,0,0,2,run_levels_009_dim_00251.txt,0.982
183,5220,2026-04-23T08:29:28.983799,10,9,301,0,0,2,run_levels_009_dim_00301.txt,1.030
184,5220,2026-04-23T08:29:30.050459,10,9,351,0,0,2,run_levels_009_dim_00351.txt,1.064
185,5220,2026-04-23T08:29:31.268241,10,9,401,0,0,2,run_levels_009_dim_00401.txt,1.215
186,5220,2026-04-23T08:29:32.530831,10,9,451,0,0,2,run_levels_009_dim_00451.txt,1.260
187,5220,2026-04-23T08:29:33.697627,10,9,501,0,0,2,run_levels_009_dim_00501.txt,1.164
188,5220,2026-04-23T08:29:34.871279,10,9,551,0,0,2,run_levels_009_dim_00551.txt,1.170
189,5220,2026-04-23T08:29:36.050756,10,9,601,0,0,2,run_levels_009_dim_00601.txt,1.177
190,5220,2026-04-23T08:29:37.223202,10,9,651,0,0,2,run_levels_009_dim_00651.txt,1.169
191,5220,2026-04-23T08:29:38.418706,10,9,701,0,0,2,run_levels_009_dim_00701.txt,1.192
192,5220,2026-04-23T08:29:39.616677,10,9,751,0,0,2,run_levels_009_dim_00751.txt,1.195
193,5220,2026-04-23T08:29:40.836903,10,9,801,0,0,2,run_levels_009_dim_00801.txt,1.217
194,5220,2026-04-23T08:29:42.054382,10,9,851,0,0,2,run_levels_009_dim_00851.txt,1.214
195,5220,2026-04-23T08:29:43.321769,10,9,901,0,0,2,run_levels_009_dim_00901.txt,1.264
196,5220,2026-04-23T08:29:44.622449,10,9,951,0,0,2,run_levels_009_dim_00951.txt,1.297
197,5220,2026-04-23T08:29:45.976393,10,9,1000,0,0,2,run_levels_009_dim_01000.txt,1.351
198,5220,2026-04-23T08:29:47.532064,10,9,1500,0,0,2,run_levels_009_dim_01500.txt,1.553
199,5220,2026-04-23T08:29:49.222946,10,9,2000,0,0,2,run_levels_009_dim_02000.txt,1.687
200,5220,2026-04-23T08:29:51.023531,10,9,2500,0,0,2,run_levels_009_dim_02500.txt,1.798
201,5220,2026-04-23T08:29:53.009934,10,9,3000,0,0,2,run_levels_009_dim_03000.txt,1.983
202,5220,2026-04-23T08:29:55.141603,10,9,3500,0,0,2,run_levels_009_dim_03500.txt,2.128
203,5220,2026-04-23T08:29:57.511500,10,9,4000,0,0,2,run_levels_009_dim_04000.txt,2.367
204,5220,2026-04-23T08:30:00.124520,10,9,4500,0,0,2,run_levels_009_dim_04500.txt,2.610
205,5220,2026-04-23T08:30:03.412313,10,9,5000,0,0,2,run_levels_009_dim_05000.txt,3.284
206,5220,2026-04-23T08:30:06.401252,10,9,5500,0,0,2,run_levels_009_dim_05500.txt,2.986
207,5220,2026-04-23T08:30:09.413680,10,9,6000,0,0,2,run_levels_009_dim_06000.txt,3.009
208,5220,2026-04-23T08:30:12.824992,10,9,6500,0,0,2,run_levels_009_dim_06500.txt,3.408
209,5220,2026-04-23T08:30:17.190764,10,9,7000,0,0,2,run_levels_009_dim_07000.txt,4.363
210,5220,2026-04-23T08:30:21.468170,10,9,7500,0,0,2,run_levels_009_dim_07500.txt,4.274
211,5220,2026-04-23T08:30:25.605081,10,9,8000,0,0,2,run_levels_009_dim_08000.txt,4.134
212,5220,2026-04-23T08:30:30.011735,10,9,8500,0,0,2,run_levels_009_dim_08500.txt,4.404
213,5220,2026-04-23T08:30:34.071049,10,9,9000,0,0,2,run_levels_009_dim_09000.txt,4.057
214,5220,2026-04-23T08:30:39.276515,10,9,9500,0,0,2,run_levels_009_dim_09500.txt,5.202
215,5220,2026-04-23T08:30:45.074176,10,9,10000,0,0,2,run_levels_009_dim_10000.txt,5.795
216,5220,2026-04-23T08:30:49.807841,10,9,11000,0,0,2,run_levels_009_dim_11000.txt,4.731
217,5220,2026-04-23T08:30:54.702234,10,9,12000,0,0,2,run_levels_009_dim_12000.txt,4.891
218,5220,2026-04-23T08:31:02.007700,10,9,13000,0,0,2,run_levels_009_dim_13000.txt,7.302
219,5220,2026-04-23T08:31:07.546644,10,9,14000,0,0,2,run_levels_009_dim_14000.txt,5.534
220,5220,2026-04-23T08:31:15.604603,10,9,15000,0,0,2,run_levels_009_dim_15000.txt,8.055
221,5220,2026-04-23T08:31:22.877374,10,9,16000,0,0,2,run_levels_009_dim_16000.txt,7.269
222,5220,2026-04-23T08:31:29.904753,10,9,17000,0,0,2,run_levels_009_dim_17000.txt,7.024
223,5220,2026-04-23T08:31:38.913726,10,9,18000,0,0,2,run_levels_009_dim_18000.txt,9.006
224,5220,2026-04-23T08:31:46.608670,10,9,19000,0,0,2,run_levels_009_dim_19000.txt,7.692
225,5220,2026-04-23T08:31:54.449720,10,9,20000,0,0,2,run_levels_009_dim_20000.txt,7.837
226,5220,2026-04-23T08:31:55.456607,10,10,201,0,0,2,run_levels_010_dim_00201.txt,1.003
227,5220,2026-04-23T08:31:56.506676,10,10,251,0,0,2,run_levels_010_dim_00251.txt,1.047
228,5220,2026-04-23T08:31:57.561712,10,10,301,0,0,2,run_levels_010_dim_00301.txt,1.052
229,5220,2026-04-23T08:31:58.609080,10,10,351,0,0,2,run_levels_010_dim_00351.txt,1.044
230,5220,2026-04-23T08:31:59.688086,10,10,401,0,0,2,run_levels_010_dim_00401.txt,1.076
231,5220,2026-04-23T08:32:00.802017,10,10,451,0,0,2,run_levels_010_dim_00451.txt,1.111
232,5220,2026-04-23T08:32:01.905322,10,10,501,0,0,2,run_levels_010_dim_00501.txt,1.101
233,5220,2026-04-23T08:32:03.027577,10,10,551,0,0,2,run_levels_010_dim_00551.txt,1.119
234,5220,2026-04-23T08:32:04.169707,10,10,601,0,0,2,run_levels_010_dim_00601.txt,1.139
235,5220,2026-04-23T08:32:05.367407,10,10,651,0,0,2,run_levels_010_dim_00651.txt,1.194
236,5220,2026-04-23T08:32:06.548850,10,10,701,0,0,2,run_levels_010_dim_00701.txt,1.178
237,5220,2026-04-23T08:32:07.804395,10,10,751,0,0,2,run_levels_010_dim_00751.txt,1.251
238,5220,2026-04-23T08:32:09.091122,10,10,801,0,0,2,run_levels_010_dim_00801.txt,1.284
239,5220,2026-04-23T08:32:10.369785,10,10,851,0,0,2,run_levels_010_dim_00851.txt,1.276
240,5220,2026-04-23T08:32:11.691979,10,10,901,0,0,2,run_levels_010_dim_00901.txt,1.319
241,5220,2026-04-23T08:32:12.961569,10,10,951,0,0,2,run_levels_010_dim_00951.txt,1.266
242,5220,2026-04-23T08:32:14.254147,10,10,1000,0,0,2,run_levels_010_dim_01000.txt,1.289
243,5220,2026-04-23T08:32:15.687483,10,10,1500,0,0,2,run_levels_010_dim_01500.txt,1.430
244,5220,2026-04-23T08:32:17.297678,10,10,2000,0,0,2,run_levels_010_dim_02000.txt,1.607
245,5220,2026-04-23T08:32:19.102426,10,10,2500,0,0,2,run_levels_010_dim_02500.txt,1.801
246,5220,2026-04-23T08:32:21.106010,10,10,3000,0,0,2,run_levels_010_dim_03000.txt,2.001
247,5220,2026-04-23T08:32:23.373066,10,10,3500,0,0,2,run_levels_010_dim_03500.txt,2.264
248,5220,2026-04-23T08:32:25.833050,10,10,4000,0,0,2,run_levels_010_dim_04000.txt,2.457
249,5220,2026-04-23T08:32:28.544857,10,10,4500,0,0,2,run_levels_010_dim_04500.txt,2.709
250,5220,2026-04-23T08:32:31.131345,10,10,5000,0,0,2,run_levels_010_dim_05000.txt,2.583
251,5220,2026-04-23T08:32:33.876773,10,10,5500,0,0,2,run_levels_010_dim_05500.txt,2.742
252,5220,2026-04-23T08:32:37.028413,10,10,6000,0,0,2,run_levels_010_dim_06000.txt,3.148
253,5220,2026-04-23T08:32:40.374687,10,10,6500,0,0,2,run_levels_010_dim_06500.txt,3.343
254,5220,2026-04-23T08:32:43.839267,10,10,7000,0,0,2,run_levels_010_dim_07000.txt,3.461
255,5220,2026-04-23T08:32:47.441471,10,10,7500,0,0,2,run_levels_010_dim_07500.txt,3.599
256,5220,2026-04-23T08:32:50.678552,10,10,8000,0,0,2,run_levels_010_dim_08000.txt,3.234
257,5220,2026-04-23T08:32:54.687435,10,10,8500,0,0,2,run_levels_010_dim_08500.txt,4.005
258,5220,2026-04-23T08:32:58.968563,10,10,9000,0,0,2,run_levels_010_dim_09000.txt,4.278
